id,stance
697412583746367488,believer
966779110084182016,neutral
961567828850757632,believer
1053713174472613888,neutral
1032012796974837762,believer
1033009571583934464,believer
12192412269,believer
953460637195124736,neutral
917487366016610304,believer
983862830276456448,believer
717285001616818176,believer
1037764576442507264,believer
958024555007823873,neutral
948394177582305280,believer
268497264937426944,neutral
973704795793043457,believer
947171319992291328,believer
1068061656993808390,believer
673888966978969600,believer
460941132096995328,believer
964937797906960384,believer
1032383243629129729,believer
930608058304286727,neutral
602215684362215424,believer
1077952176004231168,believer
999209883718299653,believer
708340022429274112,believer
946955541594681345,believer
982926842419142656,believer
636158243639808000,believer
1015614418338615298,believer
613144994661179392,believer
1072359935814582272,believer
962485670978695172,believer
1007203178738315264,believer
19215438800,believer
5823933063,neutral
349859408706142208,neutral
1014465648393621504,believer
731636412265734144,believer
969249684668723202,believer
1123806285668016134,believer
755635078982725632,believer
709568426960769024,believer
1040346565360017409,believer
9699514795,believer
934089648820883457,believer
1055092453747740672,neutral
703757763978137600,believer
957802160875433984,believer
1120673705737314304,neutral
933755559668600832,believer
942887274206941185,believer
542104616117477376,denier
929473548346851329,believer
1075983473511358467,neutral
918061128873213953,believer
983911803137634305,believer
337897499039764480,neutral
1126838588795162624,believer
141183860267421696,neutral
959407168188493824,believer
730840416879185920,believer
6319137001,neutral
1073923770161815554,believer
944090665373392897,believer
1042580899307638794,believer
46334217784786944,neutral
927577250840576000,believer
924507374517338113,believer
1121867020637749248,believer
1039973642896109568,neutral
1050616769319120897,believer
271876261419298816,believer
1032830978148978688,believer
1032290280207278080,believer
1118627946581807105,believer
1038772896926261253,believer
613023187782098944,neutral
921033202470412288,believer
628297173080240128,believer
1119205552146354182,denier
1120460675623587842,believer
779330312606285824,believer
960436661011320832,believer
15690336013,neutral
912350824650596352,believer
406088570709868544,believer
1074495370552500224,believer
1126419049016168448,believer
621367445815717888,believer
636542032006266880,believer
918129237550354433,believer
731638477041831936,believer
623313753967341568,denier
850996872743448576,believer
1046908647241146368,believer
1126454402645090305,neutral
923898765592768512,believer
1078011672940474368,believer
1067403301782573058,believer
922435866332721152,neutral
85656127869698048,neutral
984170849694601216,believer
1126310670910328832,neutral
1070181269269446657,believer
965466436520030213,believer
915568731128057857,believer
1176613962139545600,believer
146622242023936000,believer
947934455565492224,neutral
991476951218053120,believer
1043738961200472064,neutral
817107416093433856,believer
779474530980990976,believer
1069688481667080198,believer
61283561608720384,believer
947937979028271104,neutral
7394571884,denier
380697176487108608,neutral
1128330884224962560,believer
930777446059839488,believer
913160993051598848,believer
595130064267796480,believer
1078381084780478464,believer
916841542089764865,believer
555930430835146752,believer
920869637805326336,believer
912518808350294016,believer
976107498447962112,believer
18619358073,denier
959168997274009600,believer
1034143547618803712,denier
1075531290902958080,believer
641503906447683584,believer
1128223404820172800,believer
1079458167807852544,believer
1119924723465453568,believer
13564860861,denier
7999784318,neutral
25611060340,neutral
1119385819670831104,neutral
868931168691003392,believer
981932087702941696,believer
428276028432068608,denier
1040945571496783873,believer
957138621559181312,neutral
1041052796496359425,believer
1073551493846917121,believer
1128061524478578689,believer
978052454154686465,believer
1016908401878564864,neutral
1119214332460453888,believer
776386362169630720,believer
920445169178238978,neutral
1124649714513793024,believer
912551019443138560,neutral
915910159494389761,believer
923394699628634112,believer
972253258306736128,believer
957335223703932930,believer
916357076632215552,neutral
950557628874108928,denier
1046647070226968576,believer
979052823869607938,believer
426441288674590720,neutral
958729254920970240,neutral
1074137069616857088,believer
7344672923,neutral
963885596300242944,believer
917775708885340160,believer
1121437777495769090,believer
876553495771455488,neutral
6448783800,believer
923067772069822464,denier
943143458239283200,believer
460592980446158848,neutral
951542202299305984,believer
1125448127849177089,believer
693645545303326720,believer
1128049920781328385,believer
1003044580609142784,neutral
553089763545083904,believer
1072696316856283136,believer
690862923682476032,believer
1016283838148902912,believer
730439818983948288,neutral
916809789283246080,believer
999761583122341889,believer
1039563816256851968,believer
366221568063451136,believer
142359935722856448,believer
1103295401728327552,denier
1126430381471948800,neutral
5493431938,neutral
993705967001927680,believer
968052027002630145,believer
1129780452049313797,believer
1118547623399522305,believer
1049335578335096834,believer
934297697187778560,neutral
906502779350474752,neutral
825317372391088128,believer
1067155925717389312,believer
984387282751934464,neutral
7017961755,neutral
1125296811290218496,believer
1129373946334261248,believer
1049661904329854977,neutral
1031769386053394433,believer
925799196535517185,believer
922381018195251202,believer
1126089503352020994,denier
1032655970525110272,believer
731147342921994240,believer
1051185152867659776,believer
16995881218,denier
60913215055478784,neutral
521701439697989632,neutral
953691385747705857,neutral
924373397643169792,believer
1126867340359081987,believer
956207500751237121,believer
923557783915651073,believer
433883532579323904,neutral
1041056596024090624,believer
1071946278593052673,believer
1003033395885207552,neutral
1068332730813898753,believer
947227244589498368,believer
1017396055791603712,believer
664751523575013376,believer
1048215378105532416,believer
1130042781412528128,believer
11572575668,neutral
1074376951849193474,neutral
976858941308260353,denier
937972516466786304,neutral
289345939183923200,believer
946853584070639616,believer
477078593906819072,neutral
956070182274945026,believer
1122907843739385858,believer
1129195994963251200,believer
1128023684743094272,believer
1078687489303298048,believer
931556546634502145,believer
970783861989834752,neutral
1104518024541822976,believer
6541137417,neutral
402862045567021056,believer
950003928854228993,neutral
127515814592118784,denier
783250685311594496,believer
994568026333818881,believer
946868897747292160,believer
980230201308147712,believer
1078124098675343360,denier
471882482137051136,neutral
1037499410907914240,believer
994145435186057218,believer
987005174752448512,believer
1030419927985872896,believer
1040831747540152320,believer
1128650638257205249,believer
1045205100770127872,believer
966797744399503360,believer
1119987334760386560,believer
1037726079333670912,neutral
1034118431224815617,denier
714401039449915392,believer
1049184117777031169,believer
913419463596363777,believer
221036924318650368,believer
953394023552704512,believer
1041484648382128129,believer
1032804904883109890,believer
7527399082,neutral
528497158207848448,neutral
870352501266161664,neutral
959975242834894848,believer
929749714874044421,believer
1126515356753960960,neutral
954256611324788736,believer
1015591625643450369,believer
1120021656913661952,neutral
987987435781943296,believer
948585051037593600,believer
1130129525315121152,denier
951212643762737152,neutral
1123763592296312833,believer
7974992736,neutral
928577683910299649,believer
1090401226225704960,believer
943459620311273472,believer
970656750939590661,believer
1067212918972911616,believer
1126520648392744961,believer
826473488701587456,believer
792755500320522240,believer
2156906327,neutral
947199490938867714,believer
20586673632972800,believer
1128195605820526592,neutral
953183538450280448,denier
984949904287191046,believer
1067163339543973889,believer
650666151840714752,believer
1124730100078006273,believer
1125895073604849665,believer
1049406714691444738,believer
1072758848333574144,believer
915429710217175040,believer
1033921478629175296,believer
6303289512,believer
1036159311053971456,believer
947760439915630592,denier
1128070381997260801,neutral
678924633626800128,believer
676213464600330240,neutral
1036012914153410560,believer
780640934312697856,neutral
1051092236878925824,believer
1054802969865138177,believer
1069484384305233921,believer
1068958598615703554,believer
992108246428041216,believer
1039345694321115141,neutral
930648803023011840,neutral
1069246690450960384,believer
969267293736849409,believer
1129461645464559616,believer
485672846006317056,believer
958007545406226433,believer
1119730419992285191,neutral
955769989553893376,denier
1080239431297097729,denier
994208476330123264,believer
1128933898132570112,believer
690574115493773312,believer
918978962579230720,neutral
1075724502238224384,believer
686155389759582208,neutral
928761106658680832,believer
991260447272615936,believer
1046912583049965569,believer
1005070393143713794,believer
685704322647199744,believer
269500320730734592,neutral
1122845119290515456,believer
147301420813647872,believer
1141138610219094016,neutral
767089274927783936,believer
387836020131393536,neutral
1122563660038074370,believer
1116141908936491008,believer
1037655580238905346,believer
630474503009751040,neutral
915617658166550533,neutral
922429279404621824,believer
992483434105892870,believer
814831060496293888,believer
982379789075001345,believer
942579675234148353,believer
967833496113893377,believer
15834725275,believer
17373063472,neutral
1125309226044272640,neutral
940424577100013568,believer
961212022309445632,denier
1092619883014246400,neutral
968867117394210816,believer
618042156729659392,believer
1067287350235938816,believer
1081361721657360386,neutral
1118559415320313862,believer
80881086938365952,neutral
559175742819299328,neutral
916188754313908224,believer
1119248207031230464,neutral
1119259755627737088,denier
1124529391688531968,believer
675328259706494976,believer
687640082929455104,denier
1078067552180494336,believer
560111395715694592,denier
6435648756,believer
1128649343387332609,believer
1118907042125758465,believer
918464065542000640,believer
986514641885868033,believer
1119109657409155074,believer
1124715178040283137,believer
1073488158506082305,believer
1079938090251169792,believer
930850570570788864,neutral
1079556157243445248,believer
557733208893444096,believer
911947503477706753,neutral
1126474398515453952,neutral
946838558614188037,believer
13508189404270592,neutral
624218684316192768,believer
958864532436344834,believer
1050570472956579840,believer
351806349216202752,neutral
755764602865065984,believer
1070105678499303424,believer
959123030537592832,neutral
1046868773960146944,neutral
136723809309966336,believer
1034924473538027521,believer
1120662253173235713,believer
981467814539165696,believer
1035227851140694017,neutral
990626135728967682,believer
961653670701039618,neutral
1074102557872676864,believer
18432270951,believer
949461113304788993,believer
946535905010991104,neutral
915166283741753346,believer
946806543235854336,believer
6482821901,believer
926582488033456129,neutral
361990584040308736,believer
1029239635019530241,believer
1003488236130496512,neutral
1120928080695046144,believer
2175929526,believer
1032835308776292353,believer
970415616590073856,neutral
921804882209923072,believer
622541910431772672,neutral
1121131621887946752,believer
871033832773963776,believer
776956617740853248,believer
1127004762862510086,denier
989396346451963904,believer
1130491533071929216,believer
1039697755759955970,believer
1069241015536508929,neutral
620512147999584256,neutral
953263660213948416,neutral
1029749532047884288,believer
1070545695877214208,believer
946448095612735489,denier
1118775465458708480,believer
1077016057271996417,neutral
937842747423318016,believer
953409710748782599,believer
919602557420539905,neutral
1081194142032527361,believer
1070293231202533377,denier
938055226036191233,believer
675760933839343616,believer
641917383041503232,believer
741370160246890496,believer
1077696796753825793,believer
278241325361553408,believer
16876418763853824,neutral
946920373274034176,believer
961869496511209473,denier
946469389657825280,denier
919442885132533761,believer
666567571358003200,denier
1013875376534278144,believer
1119575124397776896,neutral
996791980867776512,believer
624485883903774720,neutral
1079562284836372480,neutral
577609941227159552,neutral
944240775445008384,believer
952638467959267328,believer
1072683716873543681,believer
1031582656046104576,believer
910978888829931522,neutral
9114794669899776,neutral
1070598319053918208,believer
1067188050323619840,neutral
1069058216330518528,believer
1121786740295946241,believer
1070444648957657094,believer
1120331015463981056,neutral
964091700825042945,believer
1067772633406672896,believer
917015314168274944,neutral
6417294847,neutral
1035294017376808960,neutral
969839767553761280,believer
928341812917420032,believer
709345241405517824,believer
1106620247476338816,believer
1123239453919551489,believer
586155602692431872,believer
936247209405898752,believer
1121757833773617157,believer
945748153004896256,believer
19640392846,believer
1071419708564328449,believer
1002179952660418560,believer
1071227120586768386,believer
1128509451269431296,believer
792272128246710272,believer
937057740576382976,believer
946812130686324738,believer
1175894160857096192,neutral
917112111079264256,believer
650077758500933632,believer
19875257563,neutral
1015955740501082112,believer
1078001407926681602,believer
8624931358,neutral
1122842204614033408,believer
1077667714737545216,believer
955415638754955270,believer
1126943051530661888,neutral
906896530539405312,believer
943161427669504000,believer
926503764537827328,believer
1121907430173048833,believer
949318875153293313,believer
968806140573372417,believer
10443170247,neutral
1168671078618546176,believer
1076859827618570240,believer
813615069519085568,neutral
1049122294998683649,believer
675354339691642880,believer
1119400094879473664,believer
734832642349277184,believer
1051273446938857473,believer
954143076334915586,neutral
790553329004744704,neutral
636395077728866304,neutral
926312638816182272,believer
1002298673261408256,believer
1004209518883033090,denier
687717948358803456,believer
552960030467584000,believer
584424923159986176,believer
936491630638575616,believer
1079477697988849664,believer
1040009143203987456,believer
932218188024119297,believer
1121589942428348418,denier
122100684161167360,neutral
1070222471893266432,believer
1034033127851798530,believer
938216785404407808,denier
752935876418830336,believer
1051529627192176642,believer
1067168720945061889,denier
988617648006033408,believer
608349864863383552,neutral
641917967723171840,believer
1067887644259028992,believer
912052184296116224,believer
1072137360131919872,believer
1038885046633947138,believer
740957229029990400,believer
1127954018855194624,neutral
1129793894512779264,believer
915722828875476993,believer
1015700933794287616,believer
988392017511280640,believer
930813354771386369,denier
930956643508146176,believer
1126578776660271104,believer
954039319211192320,believer
8333218680,believer
1126019926852923394,believer
973950432371511302,believer
701870049565380608,neutral
1047371139696214016,believer
912737067339149312,believer
1041016295787978752,denier
630822611312717824,believer
1575993737,denier
929091534800109568,neutral
916250021032484864,believer
700722671584083968,believer
941377427363782656,believer
934124049571172352,neutral
1049474322295746561,believer
676369817226620928,believer
938894807774179333,believer
999021886272163845,believer
1118712931565203456,believer
1034534168712146944,denier
756236571788075008,believer
1078463279507230720,believer
9121079163,denier
1067563100612816896,neutral
462119910542290944,denier
1129883253622677506,believer
641221584599035904,denier
1119221251644579840,believer
926330097551970304,believer
955374542985117697,believer
1068043589693857792,believer
940754513950109696,believer
1043045025242800128,neutral
1123239316266766336,neutral
1127515313539436544,neutral
1002580138238795778,believer
747639733795307520,believer
922788410225340416,believer
1072581626234839040,denier
1069061140561448960,believer
814223248816803840,believer
935895859774083072,neutral
573014413470396416,neutral
987060293485252608,believer
976086584142548992,believer
989282807129165824,believer
1128530535226023936,believer
992411287224283137,neutral
758280085161914368,believer
1069066065538207744,believer
1119188399687127040,neutral
1073327087728123904,believer
912308991656636417,neutral
906922283557584896,believer
928265549620035584,neutral
1040112274965323781,believer
1046532167394721792,believer
1016242270201401347,believer
962413814888194048,believer
983845177050783744,believer
827490655668674560,believer
438742809512644608,denier
691327563176787968,believer
1042377200140464129,believer
1015815434065580037,believer
1041298448841101317,believer
484722359643824128,believer
914035093198565376,believer
754069097411858432,believer
1123267570042380416,believer
1129287771007463424,believer
793742968180051968,believer
25117918315,believer
910970851079491585,believer
873990516467269632,believer
1130034707838701568,believer
992516328924860417,neutral
728132232691339264,believer
961744486073171968,neutral
929386935306653697,believer
79231924756942848,believer
1000425235005497344,believer
993281964395417601,neutral
1052913293629763585,believer
18031513050,believer
1128130683845730304,denier
519637572599816192,believer
6515469787,neutral
922529126438850560,neutral
946833888168595456,neutral
955439938434191360,believer
911154430900391936,believer
14063887283,denier
631478487518281728,believer
1079397392775024640,believer
946781231257186304,denier
742749657185554432,neutral
949685904377106432,neutral
976433844915236864,believer
789578901337042944,neutral
1073121287717834752,believer
961045372519895040,denier
685300635323904000,denier
1042044032166359040,denier
926369640472817665,believer
955780255083528192,believer
1122168661471649792,believer
994816384638115842,believer
915108441999511552,believer
3436031194,neutral
1049455993560715264,believer
741782747790905344,denier
930817074104070144,believer
987544905349136385,believer
1067978501964423168,believer
923236055691776006,neutral
911053852941660161,believer
788540414361899008,believer
611659628703821824,believer
1045670607936016385,believer
955712805264642049,believer
965295633216294913,believer
97530798391050240,neutral
930503443847970817,believer
1128051078442958848,believer
547705025167110144,believer
778583768076546048,believer
942913643905257477,believer
1128771733048004608,believer
920810199098695680,believer
918087150884786178,believer
871163549309120512,denier
597077072952045568,believer
939086167177228288,believer
1125524449044893696,believer
947509967463989253,neutral
433879663463895040,neutral
950566733311561728,believer
1001446345184595968,believer
3232030406,neutral
928348579848171520,neutral
564578251662585856,neutral
6421342229,neutral
873828077461176320,neutral
607713073059794944,believer
910866458212802560,believer
110886510370357248,neutral
134849485967855616,neutral
6968969934,believer
1128053332944142337,believer
1032711930492997633,believer
1004990596136792064,believer
924936372904955905,believer
1040591702019502080,believer
987060811393880065,denier
1178586954344140800,neutral
949052365994328064,believer
912699478620094464,believer
638324594865106944,believer
928653594101874688,believer
1041053171387228160,believer
1003574841067429888,neutral
1069612566597550080,believer
1042749506020884480,believer
1075372277376671744,neutral
1002288060355219457,believer
1013066434233057280,believer
1130126808656035840,believer
570411554375663616,believer
1080167823249420289,believer
6419073014,neutral
787195670612574208,neutral
961247187148603392,neutral
1039886202122514432,believer
777606910941995008,believer
1080523316346134528,believer
976066985154015234,believer
923939320020520961,believer
985163261090803712,denier
679431279746670592,believer
941397693749977088,believer
703552134675980288,neutral
4628314111,neutral
920317269787504641,believer
945778394276474880,neutral
8700667969,denier
792771158462660608,neutral
1006598032861880320,believer
544990407713513472,believer
949542948420558849,denier
1053238894420885504,believer
561251613109547008,believer
930496197374173185,believer
730286284179165184,neutral
946797863232618498,believer
377582845473984512,neutral
1121036029941702658,believer
1126336229488955393,believer
1016326208546594816,neutral
1126569214888771590,neutral
923813659817717760,believer
1098332860598096000,believer
703234901244559360,believer
774992616245059584,neutral
