id,stance
508956189871587328,denier
988114170871599105,neutral
993936045832945664,believer
619211322480291840,believer
1033533174679130112,believer
1038122923360276482,believer
994897198189109248,believer
983606969524203520,believer
1081370072503861249,believer
812126602293346304,denier
598584035477073920,believer
1077793886561554432,believer
947678073062940672,denier
811378991663894528,believer
787261198022512640,believer
1031589009833619456,believer
1013842536043966464,believer
1078365204310908928,believer
849235510363140096,believer
1039875775955128320,believer
1068756598741450752,neutral
557732732227571712,believer
778667831105773568,believer
914562550733447175,neutral
2196630234,believer
4942112093,neutral
1006215138574135296,believer
1068232510377738242,neutral
968629989246578689,believer
2286841152,believer
1856606907,believer
968035695364259840,believer
938087958594424833,believer
922924584910778368,believer
8723225376,denier
967970888376299521,believer
783834158271500288,believer
684321801464320000,believer
1033195910006591489,believer
1123948189374144512,believer
229834440917016576,neutral
926440594242785280,believer
967823257415094272,believer
1081496801658761216,neutral
692747200045129728,neutral
974221800765870080,believer
1094418346035110016,believer
952926122815229952,neutral
631223910051258368,believer
1070267240333918208,believer
1120402548891049985,believer
1033161277944811521,believer
960230313728401408,believer
991314819889401856,neutral
1128654853700497408,believer
826582622318972928,neutral
953694606390169600,neutral
946744837516259328,believer
1001012184300703744,believer
675785308156375040,neutral
8653327779,believer
1049145225799581696,believer
59225766986129408,neutral
987041750463074304,believer
917335727960027136,believer
1081039644605759488,believer
1044311182784442368,believer
861259528414822400,denier
1050489133544759297,believer
1128761634309189632,believer
6307240765,denier
1169061102748983296,believer
1075616330928349185,believer
1123599669878083584,believer
1034125171848884224,believer
1075220386613088257,believer
776780181662994432,believer
921585751460057088,neutral
923439538860707840,believer
6095496048,believer
1121094985925836800,denier
1128045776079179776,believer
825086082727411712,believer
1032642486362169344,believer
948689538758492160,believer
1125868078649135104,denier
559802551827066880,neutral
939232066503245824,neutral
775289091088932864,believer
1041482581097820160,believer
955839943233830912,believer
1080373872304652289,believer
1067788639592157184,believer
105784440772493312,neutral
1077708263641104384,believer
790068784237318144,believer
1126217717600653312,believer
1067826092973547520,believer
935310424601489408,believer
954841949579735040,believer
543103690547429376,denier
935881296055693313,denier
1080522758176428032,believer
941377808978280463,believer
674925121044389888,believer
919776014590410752,neutral
951508766427697153,believer
1050576895283273728,believer
762477364081078272,believer
12648461304,denier
2724518804,neutral
705052903652904960,neutral
1127660591550742528,believer
999683991333580800,believer
1030015284655136769,believer
1014960621895540737,believer
937343176595132416,believer
1071606835298398209,neutral
574600736480325632,neutral
971498193488773120,believer
13863278267,neutral
1072223209385119744,believer
1069259984616198148,believer
436570380338085888,denier
1119288521108480000,believer
1071791862279753728,believer
987057754056486912,believer
937900831415906304,believer
906852370587537408,believer
503604746779762688,believer
661326762677297152,neutral
9283623358,believer
924538594122797058,believer
1053653532619038721,believer
1005062105358307334,believer
945408544475553792,believer
970409361788096514,believer
984811699697061888,believer
939131112034652160,believer
533561941001003008,neutral
961289514969952257,believer
925383383672344577,neutral
1074231483026604032,neutral
971670223995789313,believer
810861991799779328,believer
1031716904120066048,believer
938827677552857088,neutral
965943045555302401,believer
781127720864321536,believer
228934926974734336,neutral
1074300609363369984,neutral
542134449732075520,believer
1123068842329034752,believer
931622745586225152,believer
1080253835086520320,believer
826183826472775680,believer
1033060908610805763,neutral
132847990380564480,denier
8337150269,denier
1073437315144413184,believer
1118899357611216897,believer
1122140159594651649,neutral
1171162658797740032,believer
1169557868,neutral
1036328443497967616,believer
930835137230704641,believer
113433662107824128,denier
823274426602921984,believer
1041028561942003712,believer
988367226666446848,believer
1127965655477706755,believer
1125935227078172674,believer
994722839885504512,neutral
962677186812575744,believer
989771915391680512,believer
599115702943944704,believer
557902080577662976,denier
1013862893069139968,denier
973394741281808384,believer
917234063655690240,believer
942598550713536512,believer
1039536111742345216,believer
928986587731394563,believer
1036665478205321217,believer
947013304140140544,believer
1035089850855247872,believer
1082127767062396928,believer
980910081603719170,believer
959210444899733505,believer
11818156438,believer
1128338861413806080,believer
1096002169772208000,neutral
852559430,believer
1129878908478918656,denier
1121801231498743808,believer
925512032488583169,believer
1033003017015111680,believer
925401728245215232,believer
717307844110991360,denier
1052132063443382273,believer
2093648886,neutral
1016188427384033280,believer
829706658884571136,believer
930031005284618240,believer
5403102535,neutral
1127671316725870592,believer
1068347055494635520,believer
1045686380406419456,believer
775445010389012480,believer
1079705476303069185,believer
1041368594125340673,believer
556117290996224000,believer
1041046446324146177,believer
1045061527387156481,believer
1119844656706142208,believer
1128658902759899136,believer
977386364206440448,believer
1098772943742611584,believer
2298496554,believer
20664594940,denier
996909380493889536,believer
989685218339573761,neutral
1077832193982910465,believer
728218320101576704,denier
1120419012880605184,believer
1176632618399543296,believer
679672793340985344,neutral
364050822205677568,believer
1004227145248305152,believer
596406381500039168,believer
1053095574910644225,believer
39735191123673088,neutral
664292998402826240,neutral
976783989829718016,believer
1128356514383708161,neutral
604049998788038656,believer
1037536356048809984,believer
924923634476515328,neutral
958301027618508800,neutral
679366611833331712,neutral
1121472204783456259,believer
1048504437671518209,neutral
7624547178,neutral
952493006946488320,believer
973121250741702656,believer
1040734453109338112,believer
1128648101617598464,neutral
1121282130359635968,denier
901052212796940288,believer
993466613839130626,believer
995878133738897408,believer
776109823016349696,believer
1070911067746779137,believer
938131253764562944,believer
776411714065760256,believer
1050771724093001728,denier
968312707358318600,believer
941854899834204161,believer
53069556477988864,believer
966989783233974273,believer
984847061077168128,believer
1016863036844400641,neutral
1036309733957873669,believer
576799277218992128,neutral
6901116235,denier
1075931688859951104,believer
1364956231,believer
953312757478125569,believer
595243959133298688,believer
943913194459942913,believer
985939154902093824,believer
1045769291222659078,believer
977610804823441408,believer
1119247444905086976,neutral
1008640083644375040,believer
946885193671036928,neutral
944227653648760833,believer
707766258498822144,believer
1050981201429827585,believer
678017452601679872,neutral
941417009434300417,believer
2673730077597696,neutral
948525039082786816,neutral
973619429039886336,believer
16315179531,believer
960135998549225472,believer
716692052403032064,believer
1121499208345776128,believer
994259831019200514,believer
674341694209441792,believer
781148750777491456,believer
1071582520272138240,believer
975975525247307776,believer
934161888094642176,neutral
1016202147799683072,believer
951527416660418560,believer
940786057611800578,believer
804346551254609920,believer
603567196556533760,believer
989396548516745217,believer
567113684250423296,believer
972593643931316224,believer
1044936375127166978,believer
1069079065402007552,believer
1068438016937603073,believer
922533532043481088,believer
674545943551844352,believer
914530001239678976,believer
664464869450604544,believer
793904232990535680,denier
1071095095565393920,denier
1081453802971152385,believer
871479354764611584,neutral
793237420246523904,believer
961338682614706176,believer
745606222695530496,believer
943146962907422720,believer
9982065597,believer
993377894192877568,believer
626322163956613120,neutral
41458636555296768,denier
5588461789,believer
1082423689759649793,denier
780594871073705984,believer
696030669261000704,believer
916734199679287296,believer
174853062983286784,neutral
937814736120483841,neutral
914957447785177088,believer
824060624363778048,believer
5934860008,believer
769633281742602240,believer
1121909342859608065,believer
957954739475484673,believer
910963062303272960,believer
1122613317887913985,believer
973712853285793793,believer
1001228204458229766,believer
1127272193505800193,believer
951058931064827904,denier
702036845618712576,denier
558131223667957760,neutral
1081270923972538368,believer
830126738768277504,neutral
1038757569425276928,believer
579280356005679104,neutral
1124031351072657413,neutral
981637632542339073,neutral
1030905189270581248,believer
1030615755098742784,neutral
4774632939,neutral
1051809759232438273,neutral
1078213030582857728,denier
1121791595777363968,believer
1129113005751447553,believer
915204119073193984,believer
24499179420,believer
1067858731898150912,believer
933472102358966272,believer
37257177391435776,neutral
15940940499,believer
636871309855707136,neutral
962899367521812480,believer
1002409004952444928,believer
1071959848860962816,denier
824454818269896704,neutral
1038258497673207809,believer
1069245717510844416,believer
1078381265496260608,believer
4601959715,neutral
604372381130301440,believer
968374847125512192,believer
1045051297961918464,believer
927864922200989696,believer
1030926656742023168,believer
1070711263532118016,believer
955325141684293632,believer
1068701922763321344,neutral
1126360662937145345,neutral
1126047010820247552,believer
16738732222,believer
1070838638592839680,believer
992401595651514368,denier
574340983254446080,believer
953133927106977792,believer
1040078086514114560,neutral
910946750537650176,denier
1664140418,believer
686562878791483392,believer
1128634586467057670,believer
926356361641947136,believer
921260288191557632,believer
988101276511678464,believer
950534436520693760,believer
823294404970643456,believer
971021763520946176,neutral
1082358410086092800,neutral
940183186864295937,believer
950160308697489408,neutral
957095745886146560,believer
729367252672241664,believer
919294188629430274,neutral
493415722195124224,neutral
938346191493959680,believer
1078351185118199809,believer
3511398331,believer
1082104947385102336,believer
1081739731606458368,believer
1051809175439781888,believer
702780358740168704,believer
934604170409078784,believer
512222017572331520,believer
983906972335357952,believer
1129747705679495169,believer
946770071283732481,believer
923973397603930114,believer
688921228686458880,believer
1120085053374124033,believer
917790620915322880,believer
979193033928318977,denier
949331824236363776,believer
1374914717,neutral
926776108778786816,believer
1070637762041253888,believer
831292147110445056,believer
1038991667318022144,believer
1080207349715877888,believer
877125738000003072,believer
1121897650167648256,believer
247005611361968128,believer
918499145140330497,believer
1129593854271770625,believer
1015326168831021058,believer
304381536101335040,neutral
993746464839958528,believer
1126495435479293954,believer
922927123450363905,believer
1035248617181704192,believer
1067527740763635713,believer
1125808849636790277,believer
1071410927944286209,believer
953614172482306048,neutral
1081301343115988992,denier
947489664310661120,believer
1073467965591425024,believer
923576739229585408,believer
629398870934421504,neutral
1129910544088150017,neutral
3280657661,neutral
783455827269124096,believer
1078430757738053632,believer
986939971893211136,neutral
963894518557827072,believer
299297526719344640,denier
1119186959635812353,believer
929711502193336321,neutral
1069922563126714368,believer
1119098232120889344,neutral
924468556506566659,believer
946813265060990977,believer
1128975478029717504,believer
702266417840840704,neutral
1128839023496187906,believer
615677162323111936,believer
918230536191201280,believer
954435329561382913,denier
946723904093122566,believer
1049449862268370944,believer
910991317014138880,believer
940176456868618240,neutral
1002009884815130625,believer
935211880267894787,believer
1044407078591156224,believer
1017345742602633216,believer
950508113953804288,neutral
930900494519848961,believer
1123404169795309570,believer
2557995411,believer
1081352301347041286,neutral
977192035366170624,believer
959829633767297024,believer
1121523110941949955,believer
1068897951576190976,believer
1081711009247752193,believer
1126522054973456385,neutral
1029040900561936384,believer
1074769570962042880,believer
823929747054833664,believer
955263296776544256,believer
569196287515631616,denier
964534568576585730,believer
8960656721,believer
1211851124,neutral
541552706037755904,neutral
1045721990257147904,believer
923447520956731392,believer
963079291889225729,believer
1070039990350962688,believer
783590546455556096,believer
1073419175119355904,believer
594155200555933696,believer
943176200553422848,believer
933763614573498370,believer
509791848744091648,neutral
992974461879177223,believer
1038357059421581312,believer
1039220197150863360,neutral
1082079867385143297,believer
1029040298159235073,believer
674873753910665216,believer
953274515899015168,believer
776113350430236672,believer
930491660018114563,believer
1046045587882332161,believer
677060890953428992,believer
372042127473008640,neutral
678464456381214720,believer
580356158633869312,neutral
343554060676390912,neutral
1125047744572395522,believer
951723087975759879,believer
923014585380167680,believer
566161751801331712,believer
1038958299612246018,believer
919620645981388800,believer
543167555297607680,believer
495194339606163456,believer
1070379156947513344,believer
952897428193243142,believer
1067491158492889088,believer
1067953167654998016,believer
1128884670022574080,believer
1041015685999030272,believer
179351452563681280,believer
1040645271351386112,neutral
1123760354713120775,believer
642143077914791936,believer
944173357,denier
951104883981209600,believer
1050809616525856769,believer
4346202421,believer
561441969113546752,believer
938948504583655425,believer
709605649785724928,believer
177783436654821376,neutral
1048193081357586433,believer
1031924597350785024,believer
17698954453,believer
1119988873533091840,neutral
2786578748,believer
705578149635960832,believer
225336757594488832,believer
1129717440819146752,believer
931100814910799873,believer
944272125275258880,denier
928666478227968000,believer
1046950806870618114,believer
1004006214752198657,neutral
7429876822,neutral
930135863215915009,believer
5266796206624769,believer
933767440084996096,believer
1075675221326266368,believer
915955257670344704,believer
585826171956367360,believer
1068591417398894594,believer
1041333915817009153,believer
922128877325086722,believer
998158602966786049,believer
1152850080057233408,believer
972930381073797122,neutral
935913474756050946,believer
961921080054001664,believer
1072983314078797825,neutral
1067954788019646464,denier
969664147003756544,believer
1052910977992335360,believer
865702621734027264,believer
1074317599901696002,believer
981109730809561090,believer
995145512541085696,believer
1047318541186289664,believer
974000794579210241,believer
948613879822766080,believer
1074676792978563073,believer
1003739069917081601,neutral
95542101386862592,neutral
946533270308536321,believer
675765991394050048,believer
609321432951226368,believer
725799670895792128,believer
944168606,denier
953537739147939840,believer
1050170284433641472,believer
611841520703029248,neutral
1069623483720622080,believer
1041624710348386304,believer
1081042756561076225,neutral
1127863929168744448,denier
736531907161300992,believer
908187306783375360,believer
1077999998124597249,believer
925140078669828097,believer
1167445859522367488,denier
1067952479944421376,believer
1070950293016403968,believer
1078210344357638144,believer
251002498779852800,neutral
916696121946361857,believer
1035538161785561088,believer
786791551926083584,believer
975977492191285249,believer
1079546936124796928,believer
945213638071107584,believer
1049679699268366337,believer
989362912602050561,believer
984479274831925249,believer
606353459885916160,neutral
1067366738470199297,believer
981885897065906176,believer
702575242862931968,believer
952560516798480385,neutral
767054480630173696,believer
1077760326677028864,believer
824931207628591104,believer
1119106160131395586,believer
613288830842630144,believer
1128269060825915392,believer
411537125579186176,believer
768536411741966336,believer
691603871697891328,believer
1014722639300972544,neutral
17986333312,believer
1069461624963051520,denier
1048180758823809024,believer
1075061378174631936,believer
975802794291662848,believer
1002939610689953792,denier
963469739711520769,believer
996704255208820737,believer
994382042266816512,believer
7417523046,believer
1038148078186979332,neutral
773915194896576512,believer
1008207490155098112,believer
948640360300994560,believer
985349826303930368,believer
428316255552933888,denier
939083819197616128,believer
963790204736765952,denier
1040925462598430722,believer
623472981025488896,believer
793484612479614976,neutral
963347835491094530,believer
776621750796845056,neutral
997153311294832640,believer
794651510156079104,believer
938126980377128960,believer
918880206147989505,believer
914985728110669826,believer
1118559210445385728,believer
991417765432053760,neutral
922948201497346048,neutral
830855706496507904,believer
988077398661869568,believer
1128881815706624000,believer
907643792987103232,believer
678402539037941760,neutral
540952728311451648,believer
19574228982431744,denier
1622529756,believer
753116933319458816,believer
1128730060842782720,neutral
539416320853688320,denier
1067799061137408001,believer
979145886201675776,believer
1036427636229242882,believer
270958743561314304,neutral
1071723997803487232,believer
1123672249704308737,believer
1033100825004933121,believer
993792703480647680,neutral
1003485986289004544,neutral
711224845581680640,believer
664101987160584192,believer
943211248572948480,believer
1125578237914910720,believer
942247434406674432,denier
874566331147980800,believer
1067263047113285632,believer
1039785746184462336,believer
1122426172598624256,believer
926368804493561857,believer
1119177541313617920,believer
1040389221339619329,believer
1074947472856891392,denier
1029418349959077888,believer
729727413496651776,believer
608518210422345728,believer
943164352172982272,believer
1044673287782117376,neutral
993320509172535297,believer
1126465419030814720,neutral
920748888532844545,neutral
1081254307712901126,believer
961665785423892484,believer
1045016644693753858,believer
1033639542107062273,believer
823535106203807744,believer
1067401362105868290,denier
983136723071889408,neutral
918074306688700416,neutral
978920638122545152,believer
767781439723151360,believer
676829425695068160,neutral
2602941845,neutral
1123984278134689792,believer
435735241412857856,neutral
534469308538449920,believer
956064853776588800,believer
60541191636262912,believer
6351648401,believer
1080125078606536704,believer
944659183047184384,believer
674755161529520128,believer
1124472903402233857,believer
712619684126797824,believer
924563300003835904,believer
1029447562670034944,believer
513406100998467584,neutral
940505652107071488,believer
939419837998288896,believer
8242084836,denier
937702536521363457,believer
789535976540426240,believer
690311345871413248,neutral
1015873484449181697,believer
915638904396570624,believer
1078206005568327681,believer
1067101727441195008,believer
963528248456982529,believer
1031517428881219587,believer
1121015696362618885,neutral
1078281257312813057,believer
1128134961154994177,believer
1125047848238833664,believer
1119021717874257925,believer
991182914627960832,believer
132729093086121984,neutral
144766115346776064,neutral
1082387416256839680,believer
1040078311362383872,believer
916676649558478848,believer
871922983593537536,denier
878877762475393024,believer
1047880852229615616,believer
1121686125741928448,believer
1074259007735558145,believer
953248875388817408,believer
7531121904,denier
1072481766970142723,believer
999895983017181185,neutral
987881613697667073,believer
1013314461350805504,believer
1067780478978023424,neutral
1128708293176823808,believer
1125537212857294848,believer
991422881627279361,believer
603962235002626048,neutral
1069505607915458562,neutral
726350492830420992,believer
574710623705026560,believer
991381517875253249,believer
1001904163859480577,neutral
677942750747099136,neutral
1067167053373673473,believer
13054882900,neutral
939048387625680896,believer
978848527160954880,believer
956585020906463232,believer
1081418451669958656,believer
961160640122437632,believer
940274396442255360,believer
1038286539149565953,believer
1069612912166215680,believer
940595442848591874,believer
138420603098116096,neutral
957549296886452225,believer
951154752636837893,believer
678893242318909440,believer
728327842094780416,believer
1041392713185124352,believer
748569755544596480,neutral
924754842081427457,believer
777631660321800192,believer
1069351943976435712,believer
1078194932513267712,believer
1128762940222361600,believer
1032018612029190146,believer
929655390710784000,believer
1128131511683878913,believer
955770332597620736,believer
6662960353,neutral
985967444392054784,neutral
1069009483291156480,neutral
947174303514202113,neutral
1031425152041578496,believer
946563384434032640,neutral
1077857815631486976,believer
1126628255111340034,believer
1120287582678593538,believer
826804586690256896,believer
1036251700070236161,denier
1128051721756921856,believer
1124969173950582784,believer
1067584804202442753,believer
931154488299261953,believer
1033853470590345216,neutral
1120397389142089730,denier
823087134475218944,believer
1068964583455563776,believer
7927682116,believer
1042805988171100160,believer
954138971264749569,believer
1057286102,neutral
663696834154598400,believer
1004204389,believer
964576947979345920,believer
386872820195950592,believer
595267898827898880,believer
387454321714950144,neutral
957034587410063361,believer
1120855822265798656,neutral
932823749845504000,believer
1002349183343480832,believer
1042867228281110528,neutral
928940948486348800,believer
780590771384651776,believer
631484660003045376,denier
918978377104596992,believer
1046158261488160773,believer
986415584748371968,believer
938465232493662208,believer
747157748454875136,believer
981680046367760384,believer
1119042989374963712,believer
1032249308366688256,believer
963797899011330048,believer
770341445618298880,neutral
3814975333,believer
913080290087538688,believer
1123239998809989120,believer
1072942319375212545,believer
1036302851587428357,believer
759402568799940608,believer
1122666100443971585,believer
933170820863598592,denier
944195957645889541,neutral
6560802479,believer
994866816173465600,believer
816964563107278848,believer
694192248456609792,neutral
574172996430098432,believer
1029495912664649731,neutral
681115834547343360,believer
911450496879038464,believer
660452727659610112,neutral
942851373061718016,believer
1068922222570610689,believer
930408556410626052,believer
1073979333641994240,believer
978659171523485696,believer
1050983792238845953,believer
969614322392489984,believer
940811125347815424,believer
913218551493857281,believer
963257579894984706,believer
991707448074436608,believer
1031447490917216257,believer
613447532220432384,denier
939575236122611713,believer
964250064234467328,neutral
956139379881365504,believer
1016765000822788096,believer
716071034672308224,believer
604055178363420672,believer
951437550031220736,believer
980157614788050945,believer
870896146419286016,believer
981968086218739713,believer
1073818714246647808,believer
1039207477554831360,believer
947279750086529024,neutral
926255294690349056,believer
945142361021087744,believer
929667012258910208,believer
917468226623328258,believer
316137565537320960,denier
791972219836432384,believer
915611194219683840,believer
1121355253725532160,believer
784126234984849408,believer
733377821259747328,neutral
1067144894899195904,believer
626039172030201856,denier
1015066669625040897,believer
1037052907684679680,believer
816961113829109760,believer
1067905711697477633,believer
923246106041110528,denier
1070089618995978240,neutral
919842942000467968,believer
973522431670390784,believer
996211268376715264,believer
1071152235709644801,believer
687905255661662208,believer
935255544696320000,believer
675605871913775104,neutral
1035882112522412032,believer
978961180818661376,believer
1126510116298055680,believer
933201634330472448,believer
998389696928477184,believer
992998342153121792,believer
525006746709155840,neutral
951410295867617280,believer
6223908734,neutral
915120554679656449,believer
6538362205,neutral
939416800780894208,denier
311562012524154880,believer
1068417293074321408,believer
1032365087317733376,believer
44764917877837824,neutral
611473143681540096,neutral
1015317858480545793,believer
911195986294341632,believer
913277618157363200,believer
1034405276730970115,believer
7556443832,neutral
1106566858176716800,believer
210108289818693632,neutral
1119096150244478984,believer
687755827227197440,believer
1069592676587225088,denier
1031578959253655552,believer
639454097519697920,believer
922383619745648640,believer
1122229401486340099,believer
953125870050430976,believer
695556888709038080,neutral
1041113952799715329,believer
1119929206501146624,denier
1037002883370106881,believer
996796359788433408,believer
631767045428875264,neutral
986678184354635776,believer
951577427704074246,believer
1046055117806596096,believer
1082129322926723075,believer
1013344409352454144,believer
65820346250571776,neutral
1070633344050884608,believer
1078059559552315392,neutral
915050024714870784,believer
1123672976119992329,believer
793916295523827712,believer
560444889159442432,believer
919285625504784384,believer
35536585395159040,believer
1032746211713806336,believer
1074614001181560833,believer
696007468346798080,neutral
1041169820732076032,believer
784571905697280000,neutral
1078720838575124480,believer
615978443755270144,neutral
553673651254329344,neutral
12701553940,neutral
1118721274312896512,denier
23138174605,neutral
427618791145488384,neutral
736041192865959936,believer
984881812093710336,neutral
4434851414,neutral
737064327459405824,believer
992108797488484353,neutral
945325301193572352,believer
1127550261499781121,believer
481469197390602240,neutral
1080342551662608384,denier
490164678283505664,believer
1125724746916691970,believer
976277023621394432,believer
975232486337789952,believer
1039959225546563584,believer
962351603918532608,believer
1127609280700588032,neutral
481772749715955712,neutral
1073289649450311681,believer
679719500581748736,believer
1067444836192665600,believer
742003742585692160,believer
1126899833783095307,believer
957342717633327106,neutral
1005012079517069312,believer
938606081030340608,believer
725737345698254848,believer
276715774205370368,believer
1044437453988401153,believer
640979554715045888,believer
778265852835758080,neutral
943327083337535488,believer
1049916219921457152,believer
1042321840956424193,believer
938770641573986304,neutral
931108983385088000,believer
783814842339557376,denier
715226733016915968,believer
1047502831396278273,believer
1034719302035755008,neutral
609115127929909248,believer
1040375477767204864,believer
1067236287722205184,believer
997145127650058241,believer
922601869486071808,believer
925639621790306304,neutral
573828921248116736,believer
11033105818,neutral
1052831589896310790,neutral
248589364970532864,believer
1048571653842771968,believer
1077768037607059456,believer
4832624205,neutral
677365265567379456,believer
741142328044363776,denier
824483967260889088,believer
939833104545517568,believer
946661415162540032,believer
1013875950948356096,believer
673617684374937600,believer
917788210578755584,believer
935906181343621120,denier
969557864678395904,neutral
1038795873621164032,believer
942868421129261056,denier
1128358871255351297,believer
650024177366204416,neutral
1039264871559454720,believer
1029783016787271681,believer
955657954207789057,neutral
636987737174773760,believer
1037146560679763968,believer
949775373839093761,believer
1125045404834332672,denier
936305986599641090,believer
825035767235874816,believer
557758801928290304,neutral
940954384531361793,believer
947258222200737792,neutral
1004745295668830209,believer
1055013213220286466,believer
981855210158116864,believer
939609210299604993,believer
680598146284572672,neutral
1123134282468294656,believer
514064508013527040,believer
1002521494570795009,believer
1072389378842988544,believer
354342501664043008,believer
1016769083080134657,believer
1041992057408053249,neutral
984023263616557056,believer
1037570680483655680,believer
1041330349886922752,believer
925598805847764992,believer
1126373012293292033,denier
1049124254665592832,believer
996288189311700992,believer
955157202398040065,believer
680928701278760960,believer
482509854586585088,denier
1052924360032432128,believer
959087447199031296,believer
1046055421180608513,believer
938140908003954688,believer
780653550049177600,believer
930244511107833856,neutral
909454246138880000,believer
1049335055326175232,believer
973745266753929216,believer
1126860407627554816,neutral
1122902910633775106,believer
673880615708663808,believer
926026488125812737,believer
1125771777085337601,neutral
931846259786354688,neutral
606619712995221504,believer
981003960982130688,believer
5586930204,neutral
1078941416221536256,believer
1127908967043047426,believer
1038192972725014530,believer
609768277737275392,believer
13386821560,believer
616774359881912320,believer
273497537942519808,neutral
770562829619462144,believer
1053860182831362049,neutral
1121945790656733185,believer
13815915512,neutral
946742488156565505,believer
405741861132062720,denier
631132743410159616,believer
1069256533223985153,believer
1122585732084715520,neutral
946734458434211840,believer
782201174518853632,believer
1015920980294856705,believer
474066176700870656,believer
1068503863072718848,believer
1039749469967929344,believer
994898559714635776,neutral
1127252993307373569,believer
1069479083246010368,believer
1067749336669401090,believer
595553393021681664,believer
567554834656550912,neutral
932423432204992512,believer
1072104542043557888,believer
1123402472020676610,believer
1128354013269909506,denier
1540172242,neutral
1030863522312454144,believer
1078086055599923200,believer
935076500948140033,neutral
757931426658578432,denier
16677533361,neutral
768453928413298688,believer
1016864989775360000,believer
953333865178976257,believer
509130163519778816,neutral
1128937667775746048,believer
974763513922146306,denier
777867122299068416,believer
