id,stance
127520689006714880,neutral
130320376189288448,neutral
136083914736406528,believer
136723809309966336,believer
137829576687620096,believer
138353688229052416,neutral
141183860267421696,neutral
141881284862545920,neutral
142263971016212480,neutral
142359935722856448,believer
143396053666897920,neutral
143799109780901888,neutral
143918914303299584,neutral
146622242023936000,believer
147301420813647872,believer
147515282913624064,believer
149516205269594112,neutral
172736112148742144,neutral
175807424605855744,believer
175812793461768192,denier
178871733657419776,neutral
180169944401575936,believer
180979009901965312,neutral
182012495832166400,denier
182203703846121472,neutral
212830946804776960,neutral
213911499754835968,believer
214234602955481088,believer
215875507445698560,neutral
217332931021115392,neutral
218155595830792192,believer
219450105936355328,believer
220114018218676224,neutral
221036924318650368,believer
224824255160918016,neutral
224862368365162496,neutral
225691850751741952,denier
226475327554203648,neutral
227413281839665152,neutral
229129466918629376,neutral
230673069449039872,denier
231201610687201280,neutral
232145408233725952,neutral
232264855552413696,neutral
233316535630983168,believer
233457149886480384,neutral
234891356710006784,neutral
235261354943078400,neutral
235621173470302208,believer
236671868063592448,believer
241626383825113088,believer
243486874574942208,neutral
243867496577396736,neutral
245384895319388160,denier
246881906535321600,believer
248280094081163264,neutral
253821498425495552,neutral
265040095520899072,denier
265897788984946688,neutral
266038101930041344,denier
266931936105205760,believer
268497264937426944,neutral
269500320730734592,neutral
269526698599542784,believer
271404422029008896,neutral
271876261419298816,believer
275741435343560704,neutral
278241325361553408,believer
278496697305403392,believer
278838155724079104,believer
289345939183923200,believer
298918811732676608,denier
298954660386070528,neutral
299102339162329088,neutral
299737969890316288,believer
300990740983590912,believer
301919211037552640,neutral
304698869885845504,denier
304776824569884672,neutral
305413661986545664,believer
309695583621369856,believer
311110186335096832,believer
311399241081815040,denier
311999056698286080,believer
312436882292228096,believer
312704384440102912,neutral
313044071289606144,believer
313261870838579200,denier
313307597451177984,denier
314175986788884480,neutral
314982917212368896,believer
315133123849510912,believer
316220555130966016,neutral
316308063994925056,believer
318016355276320768,denier
319097718947581952,denier
326237005736456192,neutral
327096030074138624,neutral
328282369507348480,denier
328491989161091072,neutral
330559400794288128,neutral
334530002324451328,believer
336465323404439552,believer
336662372041244672,denier
339370686084681728,believer
339804999548796928,believer
339856434604949504,neutral
340620035196346368,neutral
342373893857742848,believer
342392287667580928,believer
343741943756509184,neutral
346003585491947520,believer
346512683652239360,neutral
347039806326468608,neutral
347289743530274816,believer
347711528914542592,believer
349859408706142208,neutral
350747578993876992,believer
351806349216202752,neutral
359344801738530816,neutral
361810920520957952,believer
361990584040308736,believer
363422780198752256,denier
364880873260195840,neutral
366221568063451136,believer
368539621908414464,believer
368829209088512000,believer
369686002220023808,believer
369800486360084480,neutral
370857340565610496,believer
374291904529068032,neutral
374392763912957952,believer
375728255854456832,believer
377582845473984512,neutral
378477650760572928,denier
379356368571879424,believer
379565211415769088,neutral
380507174826283008,neutral
380697176487108608,neutral
381539505678741504,believer
384728451585818624,neutral
384897155661848576,neutral
385065531838984192,believer
387957994824429568,neutral
402062725561331712,neutral
402345817106677760,believer
403465801727881216,believer
403553835148247040,believer
404384402173870080,neutral
405714945213333504,neutral
406088570709868544,believer
407256154830422016,believer
408929872669446144,believer
409759413872758784,believer
412391107859726336,neutral
414815232268054528,believer
423551730945884160,neutral
424209952249741312,believer
425359677929832448,believer
426441288674590720,neutral
427084600184012800,neutral
427273901496745984,believer
427560761963995136,neutral
428276028432068608,denier
428378325795356672,denier
428523671360008192,neutral
430416171003699200,believer
431113410169036800,neutral
432971390140968960,believer
433359915642396672,neutral
433613542064152576,believer
433879663463895040,neutral
433883532579323904,neutral
435252268451905536,neutral
435607886685691904,believer
435728849079640064,denier
438061385793032192,neutral
438742809512644608,denier
441218812394741760,neutral
441636586732523520,believer
441690903871094784,denier
452584568491888640,believer
456305301851893760,neutral
457653882189922304,neutral
459756027550785536,believer
460592980446158848,neutral
460940118669672448,neutral
460941132096995328,believer
461525296068321280,neutral
461583167573721088,believer
462119910542290944,denier
463077290285744128,believer
464092235407974400,neutral
465870335066132480,neutral
467605926107549696,believer
468874287236276224,denier
468929768487137280,denier
469920999031316480,denier
470623251992158208,denier
470754548857188352,believer
470799499129257984,neutral
471882482137051136,neutral
472576777659772928,neutral
474383896143208448,denier
477078593906819072,neutral
477835413831155712,neutral
484247637940785152,believer
484722359643824128,believer
485091121044144128,believer
485672846006317056,believer
485864196564086784,neutral
486228665663881216,denier
486632291037638656,neutral
490536858355781632,neutral
492326276414205952,believer
492822913959997440,neutral
494098461646929920,believer
495033435149582336,believer
495579500076228608,neutral
496078466148610048,neutral
497640072322498560,believer
501474096924733440,neutral
501934577502662656,believer
504721604119896064,neutral
508676816702558208,believer
511293613570265088,neutral
511527717200617472,denier
511711604447010816,neutral
511931211170586624,believer
511978084187525120,neutral
512045267542368256,neutral
513233730983309312,neutral
513282134153261056,neutral
514398895221129216,believer
514479397944848384,believer
514879531627606016,neutral
515543898886660096,believer
519637572599816192,believer
521992365951942656,neutral
522279578585542656,neutral
522313908435300352,believer
522864477822136320,believer
524180403725533184,neutral
526140810929004544,neutral
527675817875488768,believer
528379952052191232,neutral
528497158207848448,neutral
530099490112700416,believer
530913865564168192,neutral
531810366964387840,denier
533196870487912448,neutral
534400180435824640,neutral
535512941890912256,believer
539459616246353920,neutral
539984326612779008,believer
540356624217415680,believer
540418068560633856,denier
541399978988814336,neutral
541711305816956928,believer
541796884063342592,believer
541892288440709120,neutral
542099562899701760,neutral
542104616117477376,denier
542173317030244352,believer
542243763239006208,believer
542654223885021184,believer
543159465051451392,believer
543413915644743680,neutral
544082575258439680,neutral
544086096867385344,neutral
544276739933753344,believer
544296387022581760,believer
544391285457440768,believer
544560029337391104,believer
544990407713513472,believer
545125698936266752,believer
545290624015278080,neutral
546454803002294272,neutral
547362452133134336,neutral
547705025167110144,believer
548307255011995648,neutral
549185325424451584,neutral
549654107724992512,neutral
549991676098265088,denier
550244199694872576,neutral
552960030467584000,believer
553089763545083904,believer
553582448857329664,neutral
555011544379957248,believer
555015939390177280,believer
555285861487902720,denier
555299164377333760,believer
555930430835146752,believer
557010608021725184,believer
557214819741630464,believer
557231058119585792,denier
557733208893444096,believer
558243985206964224,believer
558413330462019584,believer
558641953697697792,believer
559175742819299328,neutral
559360893620719616,believer
560094488077430784,denier
560111395715694592,denier
560284196430561280,denier
560495536394874880,denier
560786010632892416,believer
560903172244254720,neutral
561434888835174400,believer
561567044995674112,believer
561659532024483840,believer
561813175264612352,believer
562081833970438144,neutral
562296353468858368,believer
562305675947425792,believer
562925620200767488,denier
563355877957050368,believer
563934114412101632,believer
564578251662585856,neutral
564838725063290880,denier
564928932139397120,believer
565101129898655744,believer
565363608201465856,believer
565781237961588736,believer
566574245053227008,believer
566953558806130688,believer
567182487357366272,neutral
568398396077182976,believer
569690996222627840,neutral
570411554375663616,believer
571031052715753472,neutral
571774357703286784,neutral
571982152990134272,believer
572052811199864832,neutral
572487848969965568,neutral
572561300972154880,neutral
572579301599494144,neutral
572886667788341248,denier
573014413470396416,neutral
573520472370987008,neutral
573572948528795648,believer
574153899084419072,believer
574567867821133824,believer
574598387946774528,neutral
574605630905917440,believer
575089691336245248,neutral
575112350853767168,believer
575980055978967040,believer
576634026129301504,neutral
577088925250019328,believer
577516882875518976,believer
577546122006167552,believer
577609941227159552,neutral
577619748814336000,believer
577676417321738240,believer
577826245293023232,believer
577845156684124160,believer
577974138394025984,denier
579670300314378240,believer
582635918537940992,neutral
582862437235486720,believer
582938528050475008,believer
583387175376539648,neutral
583706414599778304,believer
583735416571834368,believer
584424923159986176,believer
584658229948481536,believer
585070366340579328,believer
585166156727767040,neutral
585441689579425792,believer
585801450883801088,believer
586155602692431872,believer
587323747813601280,believer
587742889918083072,believer
587952968839860224,believer
588049348551933952,believer
593896125779836928,believer
594554120230535168,believer
594862876197814272,believer
595015121191227392,believer
595130064267796480,believer
595205799816736768,denier
595740270215503872,neutral
595983464576364544,believer
596415574009257984,believer
596584033074552832,neutral
596715254693892096,believer
596809447919460352,believer
596937142858682368,believer
597077072952045568,believer
597592669758443520,neutral
597810676208304128,believer
598411030440509440,believer
598416382158602240,believer
598631525408616448,believer
598773701451108352,neutral
599190309986242560,neutral
599687105845952512,believer
599688129553956864,denier
599725717551611904,believer
600666770735763456,believer
601668597862268928,believer
601880341834510336,neutral
602215684362215424,believer
602613187293372416,believer
602869817540902912,believer
602981340284383232,believer
603018043636060160,believer
603363236096933888,believer
603734486480769024,believer
603768027558092800,believer
603861438390652928,neutral
603969648393101312,believer
604038919248707584,believer
604055819035000832,believer
604414668120137728,believer
604544765095329792,believer
604691138474147840,believer
604982193023119360,neutral
605215292373889024,believer
605470271923814400,believer
605807994341687296,believer
605951309871579136,denier
606108459600248832,believer
606181083063963648,believer
606488711761555456,believer
606611908787970048,believer
606624574151598080,denier
606822277364240384,believer
606851771030507520,believer
607612929567944704,believer
607622774643953664,neutral
607713073059794944,believer
607957633765634048,believer
607966664437530624,believer
608131858019328000,believer
608349864863383552,neutral
608640140362326016,believer
608732395349667840,believer
609677125088620544,believer
609848539926163456,believer
609910457743183872,neutral
610037761849098240,believer
610839879908503552,denier
610944021393969152,believer
611029956949192704,believer
611214824723255296,denier
611251676947816448,neutral
611276881225191424,believer
611476097440608256,neutral
611499870533341184,believer
611515811912634368,neutral
611540776678330368,believer
611659628703821824,believer
612031368617332736,believer
612073214827712512,believer
612245126811938816,believer
612253954919936000,neutral
612379808014561280,neutral
612875088522690560,believer
612903363592749056,neutral
613023187782098944,neutral
613144994661179392,believer
613828530804166656,neutral
614288743562752000,believer
614598250163777536,believer
615104154399281152,believer
615490134381871104,believer
615964991439683584,believer
615969331407552512,believer
616345697244348416,believer
616912555429244928,believer
617248598493929472,believer
617361701969743872,believer
617597805192941568,neutral
617637474794348544,believer
618042156729659392,believer
619706367587319808,believer
619908422310457344,neutral
619926608422563840,neutral
620512147999584256,neutral
620626854702129152,believer
621367445815717888,believer
622134005568303104,believer
622135096737427456,believer
622136428542099456,believer
622146330421497856,believer
622184994333573120,believer
622541910431772672,neutral
623131714538340352,believer
623313753967341568,denier
623541174960177152,denier
623574374851809280,believer
623610544428335104,believer
623838909324263424,believer
624218684316192768,believer
624322637028659200,believer
624485883903774720,neutral
624948602742435840,denier
625628566831521792,neutral
625653499796152320,believer
625671046201356288,believer
625746864873324544,believer
627572669811171328,believer
627974305033228288,believer
627988700127850496,denier
628199765830967296,believer
628264917443850240,neutral
628272921455239168,believer
628297173080240128,believer
628487326969253888,believer
628509100364681216,believer
628777871759253504,believer
630382483608051712,neutral
630474503009751040,neutral
630822611312717824,believer
631237322806136832,believer
631478487518281728,believer
631540148463800320,believer
631612388022845440,believer
631698097089871872,believer
631773704821731328,believer
631804386977677312,believer
631827151558451200,believer
631887486814429184,neutral
632112103499825152,believer
635848789006249984,neutral
636158243639808000,believer
636395077728866304,neutral
636417353459208192,believer
636432951706783744,believer
636542032006266880,believer
636566659604606976,believer
636866643038203904,neutral
636945641474686976,neutral
636972800520138752,neutral
637142103475245056,believer
637440520084697088,neutral
637991596068356096,believer
638258563664769024,believer
638324594865106944,believer
638389092078735360,believer
638631622762323968,believer
638688832993542144,neutral
638693866007343104,believer
638881153571684352,believer
639031702694817792,believer
639117991544799232,believer
639251204162240512,denier
639374914525491200,believer
639478597485510656,neutral
639882912029110272,believer
640093908102434816,believer
640319562261598208,neutral
640369138007830528,believer
640388409832419328,neutral
640555320989736960,believer
640560484509421568,neutral
641146345164664832,believer
641188730427023360,believer
641221584599035904,denier
641377986764140544,believer
641503906447683584,believer
641710379693805568,believer
641839134311645184,believer
641917383041503232,believer
641917967723171840,believer
642254084058169344,neutral
642519499544072192,neutral
642698786834255872,believer
642732787011842048,denier
650077758500933632,believer
650192565795336192,believer
650666151840714752,believer
651053507731066880,neutral
653984912366829568,believer
660138798941097984,believer
660458487839891456,believer
660516408938201088,denier
660896987903053824,neutral
661125303595483136,believer
661162213726691328,believer
661588422415527936,believer
661599064069414912,neutral
661627277319364608,neutral
663033672249946112,denier
663780666983759872,believer
664256487967997952,believer
664738913727209472,believer
664751523575013376,believer
664757421462654976,neutral
666567571358003200,denier
667996882396835840,believer
672446571712131072,believer
672515268480929792,neutral
673831979494842368,believer
673888966978969600,believer
674075283297861632,believer
674172597844779008,neutral
674178449611874304,believer
674254790638108672,neutral
674283331815510016,believer
674378175225266176,believer
674403191941758976,neutral
674428314963046400,believer
674488771723681792,believer
674501710967099392,neutral
674567090678927360,believer
674601806412910592,believer
674631395466199040,believer
674652889646686208,believer
674685407875883008,believer
674962046224470016,believer
675032539757694976,believer
675040507983187968,believer
675091513160966144,neutral
675323225283371008,believer
675328259706494976,believer
675354339691642880,believer
675416803959554048,neutral
675760933839343616,believer
675799368721522688,believer
675812941971738624,believer
675820464069980160,believer
675826827571666944,neutral
676369817226620928,believer
676503701197078528,believer
676507927725940736,denier
676704215390031872,believer
676787811631132672,believer
676800182865043456,believer
676875124155555840,believer
677152473623105536,neutral
677546670066831360,believer
677916076412305408,believer
677936097926647808,believer
677988804863528960,believer
678275274832633856,believer
678388814218452992,believer
678924633626800128,believer
679013249103319040,believer
679298264500453376,believer
679431279746670592,believer
680075742798065664,believer
680140909611200512,neutral
680667740751835136,believer
680762033055203328,denier
680820757325197312,denier
681414927677046784,neutral
681555275170639872,believer
681591741854683136,neutral
681926558592925696,believer
682040305030316032,believer
684291130100420608,believer
684394144995893248,neutral
685300635323904000,denier
685496950444064768,neutral
685513665869549568,believer
685704322647199744,believer
685772276554309632,neutral
686149437157158912,believer
686155389759582208,neutral
686471398454358016,believer
686952141517242368,neutral
687097122429140992,believer
687100858174017536,neutral
687102608557780992,neutral
687640082929455104,denier
687717948358803456,believer
688714100550045696,believer
689065218819788800,believer
689072171545661440,believer
689272356523655168,believer
689920793002799104,believer
690482418986328064,neutral
690510784498159616,believer
690572498744840192,believer
690574115493773312,believer
690862923682476032,believer
691327563176787968,believer
691402054166716416,neutral
692321943387672576,believer
692724641174065152,believer
692912618382704640,believer
692918006490464256,believer
693563144673837056,believer
694184807253807104,neutral
694256700677816320,neutral
694308751881310208,believer
694619847628558336,believer
694640518819647488,neutral
694905930857734144,neutral
694947121749950464,believer
695289933586497536,denier
695301573581398016,believer
695456535749783552,believer
695730861287735296,believer
696405213129924608,believer
696849474182893568,believer
697066394723160064,believer
697412583746367488,believer
700712059235864576,believer
700777039096205312,believer
701452607353651200,believer
701695414915956736,believer
701827245460037632,believer
701870049565380608,neutral
702018105657065472,believer
702067154397569024,believer
702084244395454464,neutral
702124356437041152,believer
703072538079924224,neutral
703196969280233472,neutral
703234901244559360,believer
703552134675980288,neutral
703757763978137600,believer
704170019140341760,neutral
704498080998002688,believer
704832473730052096,believer
705762857837846528,believer
705841234984595456,believer
706583949334745088,believer
706673413176184832,believer
706728590830796800,believer
707093115237232640,believer
707189768040423424,neutral
707342220039491584,neutral
707746282710806528,believer
708130981128052736,believer
708250516061626368,believer
708292022839459840,believer
708340022429274112,believer
708367719133917184,neutral
708411165538291712,believer
709345241405517824,believer
709568426960769024,believer
709733237824757760,believer
710138823032893440,denier
710563928376348672,believer
710705393769402368,believer
711248472863862784,believer
711506961297092608,neutral
712223624627933184,believer
712660241599467520,neutral
712738397312401408,believer
714208056284819456,believer
714412862114926592,believer
714497038512103424,believer
714875886575562752,believer
715178441780277248,believer
715726846193704960,denier
717061386749222912,believer
717285001616818176,believer
717434189923151872,believer
717761963011530752,believer
717762448904704000,believer
718050811394154496,believer
718600371166384128,believer
718805695920005120,denier
722076793138769920,denier
725576153206001664,believer
725699272474136576,believer
726435372712878080,believer
726543482307878912,neutral
726613880261103616,believer
726909715628707840,believer
727378812820946944,neutral
727610638642511872,believer
727671603450912768,neutral
728132232691339264,believer
728497389020061696,believer
728757610799837184,believer
729211092186980352,believer
729778086514982912,believer
729786054702682112,denier
730224172379557888,believer
730286284179165184,neutral
730319885239259136,believer
730439818983948288,neutral
730488176683438080,believer
730840416879185920,believer
731117177747705856,believer
731147342921994240,believer
731636412265734144,believer
731638477041831936,believer
731858859397021696,neutral
731888012695605248,believer
732211031703998464,neutral
732616259632828416,believer
732812227200356352,neutral
732964947714445312,believer
732973082852233216,neutral
733034008867545088,believer
733199353855279104,believer
733761270361513984,believer
733967362177765376,believer
733974026062823424,believer
734828501988216832,believer
734832642349277184,believer
734841372805595136,neutral
734869419621388288,believer
734877131730124800,believer
735303985595224064,believer
735478728218710016,believer
735538635542540288,believer
736004813960269824,neutral
736021416001175552,believer
736200547431157760,believer
737554755380121600,believer
737567327802163200,believer
740014633570963456,neutral
740653519032590336,neutral
740943535600488448,neutral
740957229029990400,believer
741370160246890496,believer
741782747790905344,denier
742046083673645056,denier
742749657185554432,neutral
745181885509206016,believer
745603136040112128,believer
745847146654633984,believer
746112940294569984,believer
746887858636599296,neutral
747639733795307520,believer
747849424508960768,believer
748046311518273536,believer
748119914599317504,believer
748160228579999744,believer
749353123681038336,neutral
749559050669469696,believer
750616347642593280,believer
750966537893195776,neutral
751407498364538880,believer
751563285535662080,believer
752935876418830336,believer
753226269681192960,believer
754069097411858432,believer
754445043939762176,believer
754748425762181120,neutral
754941483359301632,believer
755653025780404224,believer
755764602865065984,believer
755867041354043392,believer
755913979340337152,believer
755939526321856512,neutral
756033328076034048,believer
756236571788075008,believer
756525026527027200,believer
756535739219927040,believer
756892144644689920,believer
756963781054459904,believer
757389166292430848,believer
757884604325834752,believer
757977983470538752,believer
758027904634720256,believer
758280085161914368,believer
758344361989988352,believer
758462272624742400,believer
758473299810582528,believer
758906811785228288,neutral
762048633202028544,believer
762593825718087680,neutral
762685605994229760,denier
767031262993326080,neutral
767089274927783936,believer
767450072820973568,believer
768432373792804864,believer
768505699659681792,denier
768865036706189312,believer
768940241357070336,believer
769340771665195008,believer
770199031888830464,believer
771200690072846336,believer
771274736873508864,neutral
771881638556905472,neutral
771891449151447040,neutral
771989328587141120,neutral
772509968549511168,believer
772573904397225984,believer
772950090096836608,neutral
773253724600934400,believer
773294486868942848,neutral
773383621625405440,believer
773484453326979072,neutral
773525005200007168,believer
773547579401306112,believer
773806864396087296,believer
774273722555523072,believer
774933173696356352,believer
774992616245059584,neutral
775163740643663872,believer
775341289990529024,believer
775638653620088832,believer
776201394382446592,neutral
776306111628451840,neutral
776386362169630720,believer
776594844743589888,denier
776794044923940864,believer
776956617740853248,believer
777556023338864640,neutral
777606910941995008,believer
777640134514573312,believer
777802852668440576,believer
778197283737305088,believer
778280967920316416,believer
778583768076546048,believer
778654577101041664,believer
779069291131904000,believer
779330312606285824,believer
779405113182056448,believer
779474530980990976,believer
779477947384209408,denier
779493938998587392,believer
779744589661900800,believer
780450156395266048,neutral
780511135694983168,believer
780577295660490752,believer
780621866150965248,denier
780640934312697856,neutral
780643658328518656,neutral
782028073189335040,believer
783250685311594496,believer
783270676945920000,neutral
783809498343366656,believer
783875778651885568,believer
783945397559369728,believer
784053122041774080,neutral
784252075571941376,believer
784257826394820608,believer
784795599115788288,believer
784848644021248000,believer
785407069587464192,believer
785498815256203264,believer
785934832832352256,believer
785952642551775232,believer
786172447531819008,believer
786268717156106240,believer
786349582963707904,believer
787195670612574208,neutral
787693564092354560,believer
787791826669428736,believer
788050788799119360,believer
788168871618289664,denier
788365583150616576,believer
788377652151418880,believer
788424504800317440,believer
788540414361899008,believer
788835762024411136,believer
788928072779075584,believer
788931819592835072,believer
789101738288701440,believer
789578901337042944,neutral
789913265254137856,neutral
790343611875336192,neutral
790553329004744704,neutral
790602215518076928,believer
790617549922852864,believer
790641031054254080,believer
790808775741562880,neutral
790811793207746560,believer
790904579856535552,neutral
791021403499794432,believer
791216607821307904,neutral
791218581673545728,neutral
791427386759708672,believer
791431901546483712,believer
791492227130359808,neutral
791656736809709568,neutral
791837975436939264,believer
791892551074807808,believer
791974296440737792,believer
792162295958732800,believer
792272128246710272,believer
792566042316996608,neutral
792755500320522240,believer
792771158462660608,neutral
792795191052603392,neutral
793068341023809536,neutral
793092540316737536,neutral
793126882698989568,believer
793301599254900736,believer
793608562664542208,believer
793671082502787072,neutral
793742968180051968,believer
793788795070009344,believer
794166312415150080,denier
794180427317673984,believer
794254403511275520,believer
794263273348603904,believer
794264796602466304,believer
794365398879596544,believer
794449809373593600,believer
794655391565103104,believer
794754991818936320,believer
794885913255952384,believer
795344998485082112,believer
795348331501264896,believer
800668771685900288,believer
802570293638217728,believer
802695643307409408,believer
802901470202970112,believer
805455618504998912,neutral
806083319263887360,believer
806261852745461760,believer
808723302810152960,neutral
811246470816899072,denier
813308606695280640,believer
813615069519085568,neutral
814223248816803840,believer
814831060496293888,believer
815022464296222720,neutral
815863673033887744,neutral
816936121821261824,believer
817094794660806656,believer
817107416093433856,believer
822943666218139648,neutral
823028112262828032,believer
823190945428443136,believer
823417358609944576,believer
824061652618256384,believer
824072147299512320,denier
824103804757049344,believer
824248318423433216,believer
824290220279529472,neutral
824322089435926528,neutral
824380771104423936,neutral
824431467883159552,denier
824560021572911104,believer
825103017179508736,believer
825295325640458240,believer
825317372391088128,believer
825386908620582912,believer
825701250662559744,believer
826473488701587456,believer
826516483865972736,believer
826946332044697600,believer
826991873713639424,believer
827190734604292096,believer
827490655668674560,believer
828268383439200256,believer
828322902990741504,denier
828409567402790912,neutral
828634678563319808,believer
828774867789025280,believer
828931871262257152,believer
829064203734388736,denier
829112636986052608,believer
829303654687584256,believer
830120929346912256,believer
831562849780645888,believer
831567855703371776,believer
831996427081547776,believer
832230445500731392,believer
832236246420377600,believer
837055208828112896,denier
837644565414821888,believer
849623591687659520,believer
850996872743448576,believer
853388246637846528,believer
853947356542357504,believer
854032504419954688,believer
855898162967465984,denier
858043638206660608,neutral
858313544584105984,denier
858371880201236480,neutral
859470285195661312,believer
859611736776691712,believer
859860423805345792,denier
863371103363883008,believer
